Record,Date,Time,JM1,JM2,JM3,JM4,JM5,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9
132,14 Nov 2017, 06:00:00,3.363700,3.685400,3.589200,3.900900,-0.768090,3.592200,-0.392510,0.002795,0.152504,-0.090004,0.144997,-0.095001,0.004767
133,14 Nov 2017, 07:00:00,3.363400,3.684600,3.593700,3.898900,-0.769070,3.591800,-0.389570,0.014039,0.160004,-0.070007,0.032501,-0.045006,0.008033
134,14 Nov 2017, 08:00:00,3.363600,3.684200,3.586700,3.900900,-0.768570,3.592400,-0.395520,0.002143,0.154999,-0.060005,0.207504,-0.095001,0.006366
135,14 Nov 2017, 09:00:00,3.363700,3.684700,3.592400,3.899000,-0.768620,3.586600,-0.388570,0.003510,0.152504,-0.072502,0.064995,-0.047501,0.006533
136,14 Nov 2017, 10:00:00,3.363600,3.684100,3.592700,3.899600,-0.767180,3.587200,-0.388790,0.002205,0.154999,-0.057503,0.057503,-0.062500,0.001733
137,14 Nov 2017, 11:00:00,3.363500,3.685000,3.592700,3.900100,-0.769020,3.588200,-0.391820,0.002423,0.157501,-0.080002,0.057503,-0.075005,0.007867
138,14 Nov 2017, 12:00:00,3.363900,3.685400,3.588200,3.901000,-0.768620,3.588900,-0.396140,-0.002454,0.147507,-0.090004,0.169998,-0.097504,0.006533
139,14 Nov 2017, 13:00:00,3.363600,3.686400,3.587400,3.900700,-0.767520,3.589000,-0.396480,-0.001180,0.154999,-0.114998,0.190002,-0.090004,0.002867
140,14 Nov 2017, 14:00:00,3.363600,3.686200,3.586800,3.900900,-0.767370,3.589500,-0.398490,-0.000652,0.154999,-0.110001,0.204994,-0.095001,0.002367
141,14 Nov 2017, 15:00:00,3.363300,3.685800,3.595700,3.898700,-0.768230,3.590000,-0.388380,0.012300,0.162498,-0.100006,-0.017502,-0.040001,0.005233
142,14 Nov 2017, 16:00:00,3.363800,3.685800,3.588700,3.900200,-0.768880,3.588500,-0.388260,-0.001273,0.150002,-0.100006,0.157501,-0.077499,0.007400
143,14 Nov 2017, 17:00:00,3.363800,3.684500,3.593400,3.899100,-0.767370,3.591700,-0.387060,0.011119,0.150002,-0.067505,0.040001,-0.050003,0.002367
144,14 Nov 2017, 18:00:00,3.363800,3.685600,3.588900,3.899600,-0.767250,3.590000,-0.392010,0.001273,0.150002,-0.095001,0.152496,-0.062500,0.001967
145,14 Nov 2017, 19:00:00,3.363500,3.685300,3.589900,3.899900,-0.769020,3.593700,-0.388330,0.009536,0.157501,-0.087502,0.127502,-0.070000,0.007867
146,14 Nov 2017, 20:00:00,3.363700,3.685500,3.589800,3.900400,-0.767490,3.591700,-0.391200,0.005249,0.152504,-0.092499,0.130005,-0.082497,0.002767
147,14 Nov 2017, 21:00:00,3.364100,3.686000,3.589300,3.900200,-0.767640,3.590200,-0.390510,0.000901,0.142502,-0.105003,0.142502,-0.077499,0.003267
148,14 Nov 2017, 22:00:00,3.364000,3.684700,3.593600,3.897500,-0.768590,3.591400,-0.384940,0.008356,0.145004,-0.072502,0.034996,-0.010002,0.006433
149,14 Nov 2017, 23:00:00,3.364500,3.685300,3.590900,3.900600,-0.767900,3.589600,-0.391600,0.003417,0.132500,-0.087502,0.102501,-0.087502,0.004133
150,15 Nov 2017, 00:00:00,3.364100,3.685900,3.592700,3.899600,-0.768690,3.592200,-0.389020,0.009536,0.142502,-0.102501,0.057503,-0.062500,0.006767
151,15 Nov 2017, 01:00:00,3.363900,3.685000,3.591600,3.899900,-0.768520,3.589100,-0.387710,0.006274,0.147507,-0.080002,0.084999,-0.070000,0.006200
152,15 Nov 2017, 02:00:00,3.363900,3.685400,3.588800,3.900800,-0.768230,3.590000,-0.393040,0.002982,0.147507,-0.090004,0.154999,-0.092499,0.005233
153,15 Nov 2017, 03:00:00,3.363800,3.684900,3.592600,3.898800,-0.768330,3.588600,-0.389650,0.004690,0.150002,-0.077499,0.059998,-0.042503,0.005567
154,15 Nov 2017, 04:00:00,3.363800,3.684900,3.592000,3.898700,-0.768950,3.590700,-0.389310,0.005373,0.150002,-0.077499,0.074997,-0.040001,0.007633
